Abbrev,CountryName,ElementName,Year,Evenness
Tunisia,Tunisia,Protein,1984,0.35025939
Turkey,Turkey,Protein,1984,0.444925446
Uganda,Uganda,Protein,1984,0.807592655
United Arab Emirates,Un. Arab Em.,Protein,1984,0.604843227
United Kingdom,UK,Protein,1984,0.590105542
United Republic of Tanzania,Tanzania,Protein,1984,0.731193737
United States of America,USA,Protein,1984,0.62648328
Uruguay,Uruguay,Protein,1984,0.532609716
USSR,USSR,Protein,1984,0.469439177
Vanuatu,Vanuatu,Protein,1984,0.755731274
Venezuela (Bolivarian Republic of),Venezuela,Protein,1984,0.634073993
Viet Nam,Vietnam,Protein,1984,0.34119018
Yemen,Yemen,Protein,1984,0.549050992
Yugoslav SFR,Yugoslavia,Protein,1984,0.399141362
Zambia,Zambia,Protein,1984,0.371569832
Zimbabwe,Zimbabwe,Protein,1984,0.494562614
Albania,Albania,Protein,1985,0.440136664
Algeria,Algeria,Protein,1985,0.386775414
Angola,Angola,Protein,1985,0.734673846
Antigua and Barbuda,Ant. & Barb.,Protein,1985,0.584267809
Argentina,Argentina,Protein,1985,0.48242112
Australia,Australia,Protein,1985,0.570539167
Austria,Austria,Protein,1985,0.629263172
Bahamas,Bahamas,Protein,1985,0.709838334
Bangladesh,Bangladesh,Protein,1985,0.408988596
Barbados,Barbados,Protein,1985,0.628459593
Belgium-Luxembourg,Belg-Lux,Protein,1985,0.576786934
Belize,Belize,Protein,1985,0.657333871
Benin,Benin,Protein,1985,0.716713646
Bermuda,Bermuda,Protein,1985,0.684393566
Bolivia (Plurinational State of),Bolivia,Protein,1985,0.69688061
Botswana,Botswana,Protein,1985,0.661383686
Brazil,Brazil,Protein,1985,0.656683475
Brunei Darussalam,Brunei Dar.,Protein,1985,0.643458603
Bulgaria,Bulgaria,Protein,1985,0.38189501
Burkina Faso,Burkina Faso,Protein,1985,0.678407526
Burundi,Burundi,Protein,1985,0.572493371
Cambodia,Cambodia,Protein,1985,0.294495488
Cameroon,Cameroon,Protein,1985,0.821730247
Canada,Canada,Protein,1985,0.610269788
Cape Verde,Cape Verde,Protein,1985,0.58183085
Central African Republic,C. Af. Rep,Protein,1985,0.867557362
Chad,Chad,Protein,1985,0.786284188
Chile,Chile,Protein,1985,0.475591589
China,China,Protein,1985,0.590396843
Colombia,Colombia,Protein,1985,0.733573407
Comoros,Comoros,Protein,1985,0.666789227
Congo,Congo,Protein,1985,0.743953208
Costa Rica,Costa Rica,Protein,1985,0.6791321
C“te d'Ivoire,Ivory Coast,Protein,1985,0.728971873
Cuba,Cuba,Protein,1985,0.561502322
Cyprus,Cyprus,Protein,1985,0.579438987
Czechoslovakia,Czech.,Protein,1985,0.499841018
Democratic People's Republic of Korea,North Korea,Protein,1985,0.716531799
Denmark,Denmark,Protein,1985,0.669042702
Djibouti,Djibouti,Protein,1985,0.631071245
Dominica,Dominica,Protein,1985,0.616739248
Dominican Republic,Dom. Rep.,Protein,1985,0.652074945
Ecuador,Ecuador,Protein,1985,0.773532881
Egypt,Egypt,Protein,1985,0.511782722
El Salvador,El Salvador,Protein,1985,0.548930952
Ethiopia PDR,Ethiopia,Protein,1985,0.741710236
Fiji,Fiji,Protein,1985,0.600667666
Finland,Finland,Protein,1985,0.624086976
France,France,Protein,1985,0.549153661
French Polynesia,Frch. Polyn.,Protein,1985,0.579900447
Gabon,Gabon,Protein,1985,0.737929015
Gambia,Gambia,Protein,1985,0.69172419
Germany,Germany,Protein,1985,0.647180397
Ghana,Ghana,Protein,1985,0.851819414
Greece,Greece,Protein,1985,0.528106534
Grenada,Grenada,Protein,1985,0.660318685
Guatemala,Guatemala,Protein,1985,0.467596036
Guinea,Guinea,Protein,1985,0.743655016
Guinea-Bissau,Guinea-Biss.,Protein,1985,0.687330729
Guyana,Guyana,Protein,1985,0.381367026
Haiti,Haiti,Protein,1985,0.797806301
Honduras,Honduras,Protein,1985,0.493482408
Hungary,Hungary,Protein,1985,0.453597757
Iceland,Iceland,Protein,1985,0.539632341
India,India,Protein,1985,0.636699348
Indonesia,Indonesia,Protein,1985,0.487587917
Iran (Islamic Republic of),Iran,Protein,1985,0.429320948
Ireland,Ireland,Protein,1985,0.52027871
Israel,Israel,Protein,1985,0.541566049
Italy,Italy,Protein,1985,0.454396052
Jamaica,Jamaica,Protein,1985,0.61086126
Japan,Japan,Protein,1985,0.587385479
Jordan,Jordan,Protein,1985,0.42363041
Kenya,Kenya,Protein,1985,0.560990143
Kiribati,Kiribati,Protein,1985,0.719078679
Kuwait,Kuwait,Protein,1985,0.639164934
Lao People's Democratic Republic,Laos,Protein,1985,0.283750658
Lebanon,Lebanon,Protein,1985,0.553776712
Lesotho,Lesotho,Protein,1985,0.533564387
Liberia,Liberia,Protein,1985,0.479627785
Libya,Libya,Protein,1985,0.511000989
Madagascar,Madagascar,Protein,1985,0.501193893
Malawi,Malawi,Protein,1985,0.481421882
Malaysia,Malaysia,Protein,1985,0.584004054
Maldives,Maldives,Protein,1985,0.758182077
Mali,Mali,Protein,1985,0.672688709
Malta,Malta,Protein,1985,0.457667948
Mauritania,Mauritania,Protein,1985,0.643381528
Mauritius,Mauritius,Protein,1985,0.544598243
Mexico,Mexico,Protein,1985,0.504224793
Mongolia,Mongolia,Protein,1985,0.386309913
Morocco,Morocco,Protein,1985,0.465629424
Mozambique,Mozambique,Protein,1985,0.667342747
Myanmar,Myanmar,Protein,1985,0.422731563
Namibia,Namibia,Protein,1985,0.883180368
Nepal,Nepal,Protein,1985,0.668431845
Netherlands,Netherlands,Protein,1985,0.561034971
New Caledonia,New Caledon.,Protein,1985,0.602547937
New Zealand,New Zealand,Protein,1985,0.629439316
Nicaragua,Nicaragua,Protein,1985,0.605104905
Niger,Niger,Protein,1985,0.599344635
Nigeria,Nigeria,Protein,1985,0.747298191
Norway,Norway,Protein,1985,0.558762823
Pakistan,Pakistan,Protein,1985,0.46593184
Panama,Panama,Protein,1985,0.653359979
Paraguay,Paraguay,Protein,1985,0.77696685
Peru,Peru,Protein,1985,0.714992483
Philippines,Philippines,Protein,1985,0.565170108
Poland,Poland,Protein,1985,0.570671453
Portugal,Portugal,Protein,1985,0.596557755
Republic of Korea,South Korea,Protein,1985,0.578489696
Romania,Romania,Protein,1985,0.545309668
Rwanda,Rwanda,Protein,1985,0.687121543
Saint Kitts and Nevis,St. Kitts,Protein,1985,0.648692286
Saint Lucia,Saint Lucia,Protein,1985,0.581990478
Saint Vincent and the Grenadines,St. Vincent,Protein,1985,0.623172491
Samoa,Samoa,Protein,1985,0.668842921
Sao Tome and Principe,Sao Tome,Protein,1985,0.828592993
Saudi Arabia,Saudi Arabia,Protein,1985,0.54618314
Senegal,Senegal,Protein,1985,0.687554418
Seychelles,Seychelles,Protein,1985,0.588839651
Sierra Leone,Sierra Leone,Protein,1985,0.588909896
Solomon Islands,Solomon Isl.,Protein,1985,0.789374222
South Africa,South Africa,Protein,1985,0.454997335
Spain,Spain,Protein,1985,0.588292087
Sri Lanka,Sri Lanka,Protein,1985,0.53540489
Sudan (former),Sudan,Protein,1985,0.528410695
Suriname,Suriname,Protein,1985,0.466743938
Swaziland,Swaziland,Protein,1985,0.641033992
Sweden,Sweden,Protein,1985,0.61489387
Switzerland,Switzerland,Protein,1985,0.585646616
Syrian Arab Republic,Syria,Protein,1985,0.468755494
Thailand,Thailand,Protein,1985,0.483576194
Timor-Leste,Timor-Leste,Protein,1985,0.715328004
Togo,Togo,Protein,1985,0.765512005
Trinidad and Tobago,Trin. & Tob.,Protein,1985,0.648452545
Tunisia,Tunisia,Protein,1985,0.378237723
Turkey,Turkey,Protein,1985,0.438712776
Uganda,Uganda,Protein,1985,0.814860071
United Arab Emirates,Un. Arab Em.,Protein,1985,0.607651793
United Kingdom,UK,Protein,1985,0.568855151
United Republic of Tanzania,Tanzania,Protein,1985,0.744912903
United States of America,USA,Protein,1985,0.618028969
Uruguay,Uruguay,Protein,1985,0.53097232
USSR,USSR,Protein,1985,0.460558662
Vanuatu,Vanuatu,Protein,1985,0.739143504
Venezuela (Bolivarian Republic of),Venezuela,Protein,1985,0.638568018
Viet Nam,Vietnam,Protein,1985,0.313360842
Yemen,Yemen,Protein,1985,0.527422911
Yugoslav SFR,Yugoslavia,Protein,1985,0.390824725
Zambia,Zambia,Protein,1985,0.342644342
Zimbabwe,Zimbabwe,Protein,1985,0.516652951
Albania,Albania,Protein,1986,0.423742385
Algeria,Algeria,Protein,1986,0.366462571
Angola,Angola,Protein,1986,0.719783151
Antigua and Barbuda,Ant. & Barb.,Protein,1986,0.598810356
Argentina,Argentina,Protein,1986,0.476732438
Australia,Australia,Protein,1986,0.598438672
Austria,Austria,Protein,1986,0.649558391
Bahamas,Bahamas,Protein,1986,0.717520604
Bangladesh,Bangladesh,Protein,1986,0.36544476
Barbados,Barbados,Protein,1986,0.628251544
Belgium-Luxembourg,Belg-Lux,Protein,1986,0.570406563
Belize,Belize,Protein,1986,0.667139126
Benin,Benin,Protein,1986,0.745149983
Bermuda,Bermuda,Protein,1986,0.67876248
Bolivia (Plurinational State of),Bolivia,Protein,1986,0.73923014
Botswana,Botswana,Protein,1986,0.636857723
Brazil,Brazil,Protein,1986,0.652268792
Brunei Darussalam,Brunei Dar.,Protein,1986,0.659374993
Bulgaria,Bulgaria,Protein,1986,0.380932627
Burkina Faso,Burkina Faso,Protein,1986,0.64719019
Burundi,Burundi,Protein,1986,0.585057175
Cambodia,Cambodia,Protein,1986,0.300702523
Cameroon,Cameroon,Protein,1986,0.802774348
Canada,Canada,Protein,1986,0.6535239
Cape Verde,Cape Verde,Protein,1986,0.58199544
Central African Republic,C. Af. Rep,Protein,1986,0.879973202
Chad,Chad,Protein,1986,0.75357066
Chile,Chile,Protein,1986,0.431651381
China,China,Protein,1986,0.583212305
Colombia,Colombia,Protein,1986,0.741010522
Comoros,Comoros,Protein,1986,0.67329979
Congo,Congo,Protein,1986,0.736922969
Costa Rica,Costa Rica,Protein,1986,0.675184017
C“te d'Ivoire,Ivory Coast,Protein,1986,0.722115831
Cuba,Cuba,Protein,1986,0.552892628
Cyprus,Cyprus,Protein,1986,0.56304
Czechoslovakia,Czech.,Protein,1986,0.501300594
Democratic People's Republic of Korea,North Korea,Protein,1986,0.739213791
Denmark,Denmark,Protein,1986,0.66482577
Djibouti,Djibouti,Protein,1986,0.646723464
Dominica,Dominica,Protein,1986,0.639405918
Dominican Republic,Dom. Rep.,Protein,1986,0.645341741
Ecuador,Ecuador,Protein,1986,0.717719774
Egypt,Egypt,Protein,1986,0.520434431
El Salvador,El Salvador,Protein,1986,0.550939333
Ethiopia PDR,Ethiopia,Protein,1986,0.7422016
Fiji,Fiji,Protein,1986,0.585087813
Finland,Finland,Protein,1986,0.631166778
France,France,Protein,1986,0.552275032
French Polynesia,Frch. Polyn.,Protein,1986,0.589951148
Gabon,Gabon,Protein,1986,0.780161965
Gambia,Gambia,Protein,1986,0.706753167
Germany,Germany,Protein,1986,0.652958342
Ghana,Ghana,Protein,1986,0.847716006
Greece,Greece,Protein,1986,0.5369198
Grenada,Grenada,Protein,1986,0.63513462
Guatemala,Guatemala,Protein,1986,0.446336996
Guinea,Guinea,Protein,1986,0.721763802
Guinea-Bissau,Guinea-Biss.,Protein,1986,0.697676495
Guyana,Guyana,Protein,1986,0.535668886
Haiti,Haiti,Protein,1986,0.799034543
Honduras,Honduras,Protein,1986,0.486896847
Hungary,Hungary,Protein,1986,0.44796201
Iceland,Iceland,Protein,1986,0.537883517
India,India,Protein,1986,0.632716403
Indonesia,Indonesia,Protein,1986,0.523695312
Iran (Islamic Republic of),Iran,Protein,1986,0.42782773
Ireland,Ireland,Protein,1986,0.521377015
Israel,Israel,Protein,1986,0.536991623
Italy,Italy,Protein,1986,0.465830074
Jamaica,Jamaica,Protein,1986,0.616180853
Japan,Japan,Protein,1986,0.600145546
Jordan,Jordan,Protein,1986,0.414090508
Kenya,Kenya,Protein,1986,0.569256524
Kiribati,Kiribati,Protein,1986,0.741446256
Kuwait,Kuwait,Protein,1986,0.62789735
Lao People's Democratic Republic,Laos,Protein,1986,0.28122978
Lebanon,Lebanon,Protein,1986,0.565431982
Lesotho,Lesotho,Protein,1986,0.473378491
Liberia,Liberia,Protein,1986,0.492567646
Libya,Libya,Protein,1986,0.514164419
Madagascar,Madagascar,Protein,1986,0.521188922
Malawi,Malawi,Protein,1986,0.484644621
Malaysia,Malaysia,Protein,1986,0.580421719
Maldives,Maldives,Protein,1986,0.731159062
Mali,Mali,Protein,1986,0.681365529
Malta,Malta,Protein,1986,0.435321497
Mauritania,Mauritania,Protein,1986,0.634286492
Mauritius,Mauritius,Protein,1986,0.560702345
Mexico,Mexico,Protein,1986,0.493630209
Mongolia,Mongolia,Protein,1986,0.411685381
Morocco,Morocco,Protein,1986,0.472522455
Mozambique,Mozambique,Protein,1986,0.708313716
Myanmar,Myanmar,Protein,1986,0.431543945
Namibia,Namibia,Protein,1986,0.848231098
Nepal,Nepal,Protein,1986,0.681176501
Netherlands,Netherlands,Protein,1986,0.579108727
New Caledonia,New Caledon.,Protein,1986,0.579853238
New Zealand,New Zealand,Protein,1986,0.624262533
Nicaragua,Nicaragua,Protein,1986,0.602695785
Niger,Niger,Protein,1986,0.588482959
Nigeria,Nigeria,Protein,1986,0.724821241
Norway,Norway,Protein,1986,0.552890674
Pakistan,Pakistan,Protein,1986,0.45836011
Panama,Panama,Protein,1986,0.62992796
Paraguay,Paraguay,Protein,1986,0.731318917
Peru,Peru,Protein,1986,0.693936198
Philippines,Philippines,Protein,1986,0.572360683
Poland,Poland,Protein,1986,0.549591349
Portugal,Portugal,Protein,1986,0.588500082
Republic of Korea,South Korea,Protein,1986,0.589570783
Romania,Romania,Protein,1986,0.524001155
Rwanda,Rwanda,Protein,1986,0.688662438
Saint Kitts and Nevis,St. Kitts,Protein,1986,0.643984551
Saint Lucia,Saint Lucia,Protein,1986,0.555805341
Saint Vincent and the Grenadines,St. Vincent,Protein,1986,0.631526976
Samoa,Samoa,Protein,1986,0.672144413
Sao Tome and Principe,Sao Tome,Protein,1986,0.813176139
Saudi Arabia,Saudi Arabia,Protein,1986,0.56502431
Senegal,Senegal,Protein,1986,0.664232519
Seychelles,Seychelles,Protein,1986,0.581944735
Sierra Leone,Sierra Leone,Protein,1986,0.597524051
Solomon Islands,Solomon Isl.,Protein,1986,0.780919206
South Africa,South Africa,Protein,1986,0.463978008
Spain,Spain,Protein,1986,0.596452745
Sri Lanka,Sri Lanka,Protein,1986,0.556461432
Sudan (former),Sudan,Protein,1986,0.530275015
Suriname,Suriname,Protein,1986,0.466589288
Swaziland,Swaziland,Protein,1986,0.668162962
Sweden,Sweden,Protein,1986,0.643258583
Switzerland,Switzerland,Protein,1986,0.586119198
Syrian Arab Republic,Syria,Protein,1986,0.452561034
Thailand,Thailand,Protein,1986,0.477878686
Timor-Leste,Timor-Leste,Protein,1986,0.696749756
Togo,Togo,Protein,1986,0.791922873
Trinidad and Tobago,Trin. & Tob.,Protein,1986,0.620446294
Tunisia,Tunisia,Protein,1986,0.357176307
Turkey,Turkey,Protein,1986,0.453375343
Uganda,Uganda,Protein,1986,0.809520544
United Arab Emirates,Un. Arab Em.,Protein,1986,0.605921686
United Kingdom,UK,Protein,1986,0.585573459
United Republic of Tanzania,Tanzania,Protein,1986,0.740827741
United States of America,USA,Protein,1986,0.617248431
Uruguay,Uruguay,Protein,1986,0.523205663
USSR,USSR,Protein,1986,0.446981345
Vanuatu,Vanuatu,Protein,1986,0.72280671
Venezuela (Bolivarian Republic of),Venezuela,Protein,1986,0.604884906
Viet Nam,Vietnam,Protein,1986,0.340914381
Yemen,Yemen,Protein,1986,0.514790821
Yugoslav SFR,Yugoslavia,Protein,1986,0.420403641
Zambia,Zambia,Protein,1986,0.346085053
Zimbabwe,Zimbabwe,Protein,1986,0.504207577
Albania,Albania,Protein,1987,0.42996436
Algeria,Algeria,Protein,1987,0.366092028
Angola,Angola,Protein,1987,0.739472111
Antigua and Barbuda,Ant. & Barb.,Protein,1987,0.598572265
Argentina,Argentina,Protein,1987,0.477594899
Australia,Australia,Protein,1987,0.594797365
Austria,Austria,Protein,1987,0.659859614
Bahamas,Bahamas,Protein,1987,0.700058197
Bangladesh,Bangladesh,Protein,1987,0.36069026
Barbados,Barbados,Protein,1987,0.645275759
Belgium-Luxembourg,Belg-Lux,Protein,1987,0.565620817
Belize,Belize,Protein,1987,0.657506292
Benin,Benin,Protein,1987,0.730520301
Bermuda,Bermuda,Protein,1987,0.684385228
Bolivia (Plurinational State of),Bolivia,Protein,1987,0.74501627
Botswana,Botswana,Protein,1987,0.662907274
Brazil,Brazil,Protein,1987,0.660464903
Brunei Darussalam,Brunei Dar.,Protein,1987,0.66755798
Bulgaria,Bulgaria,Protein,1987,0.397407328
Burkina Faso,Burkina Faso,Protein,1987,0.617316826
Burundi,Burundi,Protein,1987,0.592080364
Cambodia,Cambodia,Protein,1987,0.295539956
Cameroon,Cameroon,Protein,1987,0.800179367
Canada,Canada,Protein,1987,0.667268776
Cape Verde,Cape Verde,Protein,1987,0.577042652
Central African Republic,C. Af. Rep,Protein,1987,0.884833635
Chad,Chad,Protein,1987,0.74380084
Chile,Chile,Protein,1987,0.431535242
China,China,Protein,1987,0.576607391
Colombia,Colombia,Protein,1987,0.744551688
Comoros,Comoros,Protein,1987,0.706654577
Congo,Congo,Protein,1987,0.730846581
Costa Rica,Costa Rica,Protein,1987,0.656476495
C“te d'Ivoire,Ivory Coast,Protein,1987,0.724078446
Cuba,Cuba,Protein,1987,0.554510047
Cyprus,Cyprus,Protein,1987,0.54207983
Czechoslovakia,Czech.,Protein,1987,0.496644551
Democratic People's Republic of Korea,North Korea,Protein,1987,0.728335179
Denmark,Denmark,Protein,1987,0.661718675
Djibouti,Djibouti,Protein,1987,0.563184877
Dominica,Dominica,Protein,1987,0.647339164
Dominican Republic,Dom. Rep.,Protein,1987,0.671478745
Ecuador,Ecuador,Protein,1987,0.685794165
Egypt,Egypt,Protein,1987,0.524727871
El Salvador,El Salvador,Protein,1987,0.488709365
Ethiopia PDR,Ethiopia,Protein,1987,0.740709419
Fiji,Fiji,Protein,1987,0.571879831
Finland,Finland,Protein,1987,0.624499641
France,France,Protein,1987,0.553922271
French Polynesia,Frch. Polyn.,Protein,1987,0.585153716
Gabon,Gabon,Protein,1987,0.784044091
Gambia,Gambia,Protein,1987,0.692756214
Germany,Germany,Protein,1987,0.640942283
Ghana,Ghana,Protein,1987,0.869150011
Greece,Greece,Protein,1987,0.517615179
Grenada,Grenada,Protein,1987,0.720189735
Guatemala,Guatemala,Protein,1987,0.470199855
Guinea,Guinea,Protein,1987,0.719090854
Guinea-Bissau,Guinea-Biss.,Protein,1987,0.672445186
Guyana,Guyana,Protein,1987,0.558596761
Haiti,Haiti,Protein,1987,0.792486113
Honduras,Honduras,Protein,1987,0.48197016
Hungary,Hungary,Protein,1987,0.459513897
Iceland,Iceland,Protein,1987,0.507942201
India,India,Protein,1987,0.630592988
Indonesia,Indonesia,Protein,1987,0.490088428
Iran (Islamic Republic of),Iran,Protein,1987,0.428029194
Ireland,Ireland,Protein,1987,0.517465153
Israel,Israel,Protein,1987,0.536473129
Italy,Italy,Protein,1987,0.46490939
Jamaica,Jamaica,Protein,1987,0.630868742
Japan,Japan,Protein,1987,0.596015781
Jordan,Jordan,Protein,1987,0.454194338
Kenya,Kenya,Protein,1987,0.550855995
Kiribati,Kiribati,Protein,1987,0.746223312
Kuwait,Kuwait,Protein,1987,0.612825173
Lao People's Democratic Republic,Laos,Protein,1987,0.28392464
Lebanon,Lebanon,Protein,1987,0.586090215
Lesotho,Lesotho,Protein,1987,0.454627221
Liberia,Liberia,Protein,1987,0.464119582
Libya,Libya,Protein,1987,0.521897762
Madagascar,Madagascar,Protein,1987,0.524407052
Malawi,Malawi,Protein,1987,0.466714552
Malaysia,Malaysia,Protein,1987,0.587335765
Maldives,Maldives,Protein,1987,0.729311926
Mali,Mali,Protein,1987,0.66575119
Malta,Malta,Protein,1987,0.468371941
Mauritania,Mauritania,Protein,1987,0.619252252
Mauritius,Mauritius,Protein,1987,0.558599882
Mexico,Mexico,Protein,1987,0.48509586
Mongolia,Mongolia,Protein,1987,0.427423076
Morocco,Morocco,Protein,1987,0.471219204
Mozambique,Mozambique,Protein,1987,0.758322268
Myanmar,Myanmar,Protein,1987,0.396063499
Namibia,Namibia,Protein,1987,0.881545153
Nepal,Nepal,Protein,1987,0.677105247
Netherlands,Netherlands,Protein,1987,0.594196145
New Caledonia,New Caledon.,Protein,1987,0.55380558
New Zealand,New Zealand,Protein,1987,0.640419926
Nicaragua,Nicaragua,Protein,1987,0.602426888
Niger,Niger,Protein,1987,0.599398497
Nigeria,Nigeria,Protein,1987,0.709434026
Norway,Norway,Protein,1987,0.564881956
Pakistan,Pakistan,Protein,1987,0.467656362
Panama,Panama,Protein,1987,0.694136399
Paraguay,Paraguay,Protein,1987,0.742952423
Peru,Peru,Protein,1987,0.69739909
Philippines,Philippines,Protein,1987,0.581999064
Poland,Poland,Protein,1987,0.534692917
Portugal,Portugal,Protein,1987,0.595414848
Republic of Korea,South Korea,Protein,1987,0.582929416
Romania,Romania,Protein,1987,0.514183064
Rwanda,Rwanda,Protein,1987,0.662497471
Saint Kitts and Nevis,St. Kitts,Protein,1987,0.622136796
Saint Lucia,Saint Lucia,Protein,1987,0.585152556
Saint Vincent and the Grenadines,St. Vincent,Protein,1987,0.668734877
