CountryName,Abbrev,Measurement,Year,Similarity
South Africa,South Africa,Food Weight,2002,0.66637385
Spain,Spain,Food Weight,2002,0.673703374
Sri Lanka,Sri Lanka,Food Weight,2002,0.554054187
Sudan,Sudan (former),Food Weight,2002,0.494792607
Suriname,Suriname,Food Weight,2002,0.701754485
Swaziland,Swaziland,Food Weight,2002,0.577495245
Sweden,Sweden,Food Weight,2002,0.714385179
Switzerland,Switzerland,Food Weight,2002,0.710279615
Syria,Syrian Arab Republic,Food Weight,2002,0.661794256
Thailand,Thailand,Food Weight,2002,0.587915342
Timor-Leste,Timor-Leste,Food Weight,2002,0.445374101
Togo,Togo,Food Weight,2002,0.406510438
Trin. & Tob.,Trinidad and Tobago,Food Weight,2002,0.726130697
Tunisia,Tunisia,Food Weight,2002,0.614617698
Turkey,Turkey,Food Weight,2002,0.598575495
Uganda,Uganda,Food Weight,2002,0.323125423
Un. Arab Em.,United Arab Emirates,Food Weight,2002,0.689725166
UK,United Kingdom,Food Weight,2002,0.666666813
Tanzania,United Republic of Tanzania,Food Weight,2002,0.454693765
USA,United States of America,Food Weight,2002,0.691114752
Uruguay,Uruguay,Food Weight,2002,0.749696139
USSR,USSR,Food Weight,2002,0.664347557
Vanuatu,Vanuatu,Food Weight,2002,0.461334516
Venezuela,Venezuela (Bolivarian Republic of),Food Weight,2002,0.712030833
Vietnam,Viet Nam,Food Weight,2002,0.566334065
Yemen,Yemen,Food Weight,2002,0.612422425
Yugoslavia,Yugoslav SFR,Food Weight,2002,0.712467384
Zambia,Zambia,Food Weight,2002,0.385317985
Zimbabwe,Zimbabwe,Food Weight,2002,0.419189531
Albania,Albania,Food Weight,2003,0.644457756
Algeria,Algeria,Food Weight,2003,0.656916764
Angola,Angola,Food Weight,2003,0.491867183
Ant. & Barb.,Antigua and Barbuda,Food Weight,2003,0.634545215
Argentina,Argentina,Food Weight,2003,0.718027294
Australia,Australia,Food Weight,2003,0.728343881
Austria,Austria,Food Weight,2003,0.667459557
Bahamas,Bahamas,Food Weight,2003,0.655496953
Bangladesh,Bangladesh,Food Weight,2003,0.404242069
Barbados,Barbados,Food Weight,2003,0.780082156
Belg-Lux,Belgium-Luxembourg,Food Weight,2003,0.655191947
Belize,Belize,Food Weight,2003,0.683476555
Benin,Benin,Food Weight,2003,0.395811896
Bermuda,Bermuda,Food Weight,2003,0.599922577
Bolivia,Bolivia (Plurinational State of),Food Weight,2003,0.731338042
Botswana,Botswana,Food Weight,2003,0.617323908
Brazil,Brazil,Food Weight,2003,0.722894634
Brunei Dar.,Brunei Darussalam,Food Weight,2003,0.69530176
Bulgaria,Bulgaria,Food Weight,2003,0.695240005
Burkina Faso,Burkina Faso,Food Weight,2003,0.310539644
Burundi,Burundi,Food Weight,2003,0.348246467
Cambodia,Cambodia,Food Weight,2003,0.430261685
Cameroon,Cameroon,Food Weight,2003,0.564080658
Canada,Canada,Food Weight,2003,0.719628183
Cape Verde,Cape Verde,Food Weight,2003,0.707621922
C. Af. Rep,Central African Republic,Food Weight,2003,0.356933963
Chad,Chad,Food Weight,2003,0.30342908
Chile,Chile,Food Weight,2003,0.743824098
China,China,Food Weight,2003,0.614158908
Colombia,Colombia,Food Weight,2003,0.671843036
Comoros,Comoros,Food Weight,2003,0.389095124
Congo,Congo,Food Weight,2003,0.494064297
Costa Rica,Costa Rica,Food Weight,2003,0.666619776
Ivory Coast,C“te d'Ivoire,Food Weight,2003,0.424973197
Cuba,Cuba,Food Weight,2003,0.675887677
Cyprus,Cyprus,Food Weight,2003,0.737718284
Czech.,Czechoslovakia,Food Weight,2003,0.665847927
North Korea,Democratic People's Republic of Korea,Food Weight,2003,0.581530647
Denmark,Denmark,Food Weight,2003,0.659544498
Djibouti,Djibouti,Food Weight,2003,0.620304983
Dominica,Dominica,Food Weight,2003,0.551474986
Dom. Rep.,Dominican Republic,Food Weight,2003,0.619767539
Ecuador,Ecuador,Food Weight,2003,0.56832605
Egypt,Egypt,Food Weight,2003,0.66783903
El Salvador,El Salvador,Food Weight,2003,0.665653864
Ethiopia,Ethiopia PDR,Food Weight,2003,0.424970642
Fiji,Fiji,Food Weight,2003,0.672466735
Finland,Finland,Food Weight,2003,0.670913342
France,France,Food Weight,2003,0.713806722
Frch. Polyn.,French Polynesia,Food Weight,2003,0.743018867
Gabon,Gabon,Food Weight,2003,0.543646098
Gambia,Gambia,Food Weight,2003,0.436419053
Germany,Germany,Food Weight,2003,0.682675308
Ghana,Ghana,Food Weight,2003,0.369213081
Greece,Greece,Food Weight,2003,0.591737403
Grenada,Grenada,Food Weight,2003,0.648865313
Guatemala,Guatemala,Food Weight,2003,0.64842091
Guinea,Guinea,Food Weight,2003,0.495151771
Guinea-Biss.,Guinea-Bissau,Food Weight,2003,0.455587728
Guyana,Guyana,Food Weight,2003,0.684185667
Haiti,Haiti,Food Weight,2003,0.562854005
Honduras,Honduras,Food Weight,2003,0.620450795
Hungary,Hungary,Food Weight,2003,0.688903828
Iceland,Iceland,Food Weight,2003,0.710540039
India,India,Food Weight,2003,0.708141364
Indonesia,Indonesia,Food Weight,2003,0.526239801
Iran,Iran (Islamic Republic of),Food Weight,2003,0.65340643
Ireland,Ireland,Food Weight,2003,0.625993317
Israel,Israel,Food Weight,2003,0.693824882
Italy,Italy,Food Weight,2003,0.652489002
Jamaica,Jamaica,Food Weight,2003,0.694016875
Japan,Japan,Food Weight,2003,0.729381151
Jordan,Jordan,Food Weight,2003,0.688581301
Kenya,Kenya,Food Weight,2003,0.583284269
Kiribati,Kiribati,Food Weight,2003,0.534223443
Kuwait,Kuwait,Food Weight,2003,0.710824819
Laos,Lao People's Democratic Republic,Food Weight,2003,0.518787097
Lebanon,Lebanon,Food Weight,2003,0.663348605
Lesotho,Lesotho,Food Weight,2003,0.492605572
Liberia,Liberia,Food Weight,2003,0.480542165
Libya,Libya,Food Weight,2003,0.62113756
Madagascar,Madagascar,Food Weight,2003,0.466746319
Malawi,Malawi,Food Weight,2003,0.444491498
Malaysia,Malaysia,Food Weight,2003,0.65083527
Maldives,Maldives,Food Weight,2003,0.713393956
Mali,Mali,Food Weight,2003,0.484733683
Malta,Malta,Food Weight,2003,0.679375295
Mauritania,Mauritania,Food Weight,2003,0.521451419
Mauritius,Mauritius,Food Weight,2003,0.767677662
Mexico,Mexico,Food Weight,2003,0.661947299
Mongolia,Mongolia,Food Weight,2003,0.561739206
Morocco,Morocco,Food Weight,2003,0.68816111
Mozambique,Mozambique,Food Weight,2003,0.3425482
Myanmar,Myanmar,Food Weight,2003,0.484947757
Namibia,Namibia,Food Weight,2003,0.526173013
Nepal,Nepal,Food Weight,2003,0.669536214
Netherlands,Netherlands,Food Weight,2003,0.670491856
New Caledon.,New Caledonia,Food Weight,2003,0.709635332
New Zealand,New Zealand,Food Weight,2003,0.719481799
Nicaragua,Nicaragua,Food Weight,2003,0.535487278
Niger,Niger,Food Weight,2003,0.348289212
Nigeria,Nigeria,Food Weight,2003,0.463605664
Norway,Norway,Food Weight,2003,0.690607445
Pakistan,Pakistan,Food Weight,2003,0.61842194
Panama,Panama,Food Weight,2003,0.679653961
Paraguay,Paraguay,Food Weight,2003,0.568150573
Peru,Peru,Food Weight,2003,0.734984889
Philippines,Philippines,Food Weight,2003,0.607561933
Poland,Poland,Food Weight,2003,0.631023562
Portugal,Portugal,Food Weight,2003,0.697569208
South Korea,Republic of Korea,Food Weight,2003,0.643869721
Romania,Romania,Food Weight,2003,0.64129221
Rwanda,Rwanda,Food Weight,2003,0.370278692
St. Kitts,Saint Kitts and Nevis,Food Weight,2003,0.71809329
Saint Lucia,Saint Lucia,Food Weight,2003,0.690198872
St. Vincent,Saint Vincent and the Grenadines,Food Weight,2003,0.718839804
Samoa,Samoa,Food Weight,2003,0.43200249
Sao Tome,Sao Tome and Principe,Food Weight,2003,0.488315785
Saudi Arabia,Saudi Arabia,Food Weight,2003,0.698671514
Senegal,Senegal,Food Weight,2003,0.563188783
Seychelles,Seychelles,Food Weight,2003,0.772085478
Sierra Leone,Sierra Leone,Food Weight,2003,0.467195604
Solomon Isl.,Solomon Islands,Food Weight,2003,0.345438004
South Africa,South Africa,Food Weight,2003,0.665863523
Spain,Spain,Food Weight,2003,0.67783155
Sri Lanka,Sri Lanka,Food Weight,2003,0.553155929
Sudan,Sudan (former),Food Weight,2003,0.501631422
Suriname,Suriname,Food Weight,2003,0.704466709
Swaziland,Swaziland,Food Weight,2003,0.593154529
Sweden,Sweden,Food Weight,2003,0.714584658
Switzerland,Switzerland,Food Weight,2003,0.71465414
Syria,Syrian Arab Republic,Food Weight,2003,0.659608147
Thailand,Thailand,Food Weight,2003,0.577433896
Timor-Leste,Timor-Leste,Food Weight,2003,0.428274794
Togo,Togo,Food Weight,2003,0.401324853
Trin. & Tob.,Trinidad and Tobago,Food Weight,2003,0.729395372
Tunisia,Tunisia,Food Weight,2003,0.608141027
Turkey,Turkey,Food Weight,2003,0.611731504
Uganda,Uganda,Food Weight,2003,0.333335392
Un. Arab Em.,United Arab Emirates,Food Weight,2003,0.711747562
UK,United Kingdom,Food Weight,2003,0.667466651
Tanzania,United Republic of Tanzania,Food Weight,2003,0.470218545
USA,United States of America,Food Weight,2003,0.695702263
Uruguay,Uruguay,Food Weight,2003,0.74837255
USSR,USSR,Food Weight,2003,0.66694698
Vanuatu,Vanuatu,Food Weight,2003,0.4643468
Venezuela,Venezuela (Bolivarian Republic of),Food Weight,2003,0.719178204
Vietnam,Viet Nam,Food Weight,2003,0.575070904
Yemen,Yemen,Food Weight,2003,0.623861203
Yugoslavia,Yugoslav SFR,Food Weight,2003,0.70609678
Zambia,Zambia,Food Weight,2003,0.392929886
Zimbabwe,Zimbabwe,Food Weight,2003,0.430985914
Albania,Albania,Food Weight,2004,0.649404823
Algeria,Algeria,Food Weight,2004,0.657226887
Angola,Angola,Food Weight,2004,0.47988818
Ant. & Barb.,Antigua and Barbuda,Food Weight,2004,0.638451625
Argentina,Argentina,Food Weight,2004,0.721968776
Australia,Australia,Food Weight,2004,0.717629557
Austria,Austria,Food Weight,2004,0.666053533
Bahamas,Bahamas,Food Weight,2004,0.580179674
Bangladesh,Bangladesh,Food Weight,2004,0.4213207
Barbados,Barbados,Food Weight,2004,0.793853847
Belg-Lux,Belgium-Luxembourg,Food Weight,2004,0.681440847
Belize,Belize,Food Weight,2004,0.640292057
Benin,Benin,Food Weight,2004,0.384294198
Bermuda,Bermuda,Food Weight,2004,0.624719969
Bolivia,Bolivia (Plurinational State of),Food Weight,2004,0.727341084
Botswana,Botswana,Food Weight,2004,0.586918145
Brazil,Brazil,Food Weight,2004,0.713861792
Brunei Dar.,Brunei Darussalam,Food Weight,2004,0.684374961
Bulgaria,Bulgaria,Food Weight,2004,0.721919432
Burkina Faso,Burkina Faso,Food Weight,2004,0.319905315
Burundi,Burundi,Food Weight,2004,0.35615187
Cambodia,Cambodia,Food Weight,2004,0.438065702
Cameroon,Cameroon,Food Weight,2004,0.562833936
Canada,Canada,Food Weight,2004,0.720933725
Cape Verde,Cape Verde,Food Weight,2004,0.718885249
C. Af. Rep,Central African Republic,Food Weight,2004,0.352388185
Chad,Chad,Food Weight,2004,0.304471725
Chile,Chile,Food Weight,2004,0.747477391
China,China,Food Weight,2004,0.617318473
Colombia,Colombia,Food Weight,2004,0.675492803
Comoros,Comoros,Food Weight,2004,0.395529686
Congo,Congo,Food Weight,2004,0.497647324
Costa Rica,Costa Rica,Food Weight,2004,0.647500892
Ivory Coast,C“te d'Ivoire,Food Weight,2004,0.431025264
Cuba,Cuba,Food Weight,2004,0.67284789
Cyprus,Cyprus,Food Weight,2004,0.726597863
Czech.,Czechoslovakia,Food Weight,2004,0.665959948
North Korea,Democratic People's Republic of Korea,Food Weight,2004,0.584360068
Denmark,Denmark,Food Weight,2004,0.667180416
Djibouti,Djibouti,Food Weight,2004,0.575852106
Dominica,Dominica,Food Weight,2004,0.557044273
Dom. Rep.,Dominican Republic,Food Weight,2004,0.633167775
Ecuador,Ecuador,Food Weight,2004,0.584329146
Egypt,Egypt,Food Weight,2004,0.673640877
El Salvador,El Salvador,Food Weight,2004,0.661701188
Ethiopia,Ethiopia PDR,Food Weight,2004,0.428263672
Fiji,Fiji,Food Weight,2004,0.669831133
Finland,Finland,Food Weight,2004,0.665594021
France,France,Food Weight,2004,0.706363268
Frch. Polyn.,French Polynesia,Food Weight,2004,0.737697289
Gabon,Gabon,Food Weight,2004,0.554920966
Gambia,Gambia,Food Weight,2004,0.44335643
Germany,Germany,Food Weight,2004,0.689973308
Ghana,Ghana,Food Weight,2004,0.384045814
Greece,Greece,Food Weight,2004,0.587828045
Grenada,Grenada,Food Weight,2004,0.654269354
Guatemala,Guatemala,Food Weight,2004,0.642693391
Guinea,Guinea,Food Weight,2004,0.496737247
Guinea-Biss.,Guinea-Bissau,Food Weight,2004,0.477377983
Guyana,Guyana,Food Weight,2004,0.66600874
Haiti,Haiti,Food Weight,2004,0.573953053
Honduras,Honduras,Food Weight,2004,0.628291401
Hungary,Hungary,Food Weight,2004,0.688712002
Iceland,Iceland,Food Weight,2004,0.704070737
India,India,Food Weight,2004,0.694429202
Indonesia,Indonesia,Food Weight,2004,0.544494588
Iran,Iran (Islamic Republic of),Food Weight,2004,0.642718469
Ireland,Ireland,Food Weight,2004,0.62412128
Israel,Israel,Food Weight,2004,0.677549006
Italy,Italy,Food Weight,2004,0.638328598
Jamaica,Jamaica,Food Weight,2004,0.703124072
Japan,Japan,Food Weight,2004,0.72752426
Jordan,Jordan,Food Weight,2004,0.709589115
Kenya,Kenya,Food Weight,2004,0.587191706
Kiribati,Kiribati,Food Weight,2004,0.529957604
Kuwait,Kuwait,Food Weight,2004,0.700657428
Laos,Lao People's Democratic Republic,Food Weight,2004,0.531165341
Lebanon,Lebanon,Food Weight,2004,0.654975565
Lesotho,Lesotho,Food Weight,2004,0.490057525
Liberia,Liberia,Food Weight,2004,0.492060102
Libya,Libya,Food Weight,2004,0.637400952
Madagascar,Madagascar,Food Weight,2004,0.468203509
Malawi,Malawi,Food Weight,2004,0.443357919
Malaysia,Malaysia,Food Weight,2004,0.670454939
Maldives,Maldives,Food Weight,2004,0.712898704
Mali,Mali,Food Weight,2004,0.476082606
Malta,Malta,Food Weight,2004,0.662056684
Mauritania,Mauritania,Food Weight,2004,0.532567165
Mauritius,Mauritius,Food Weight,2004,0.766005531
Mexico,Mexico,Food Weight,2004,0.657638165
Mongolia,Mongolia,Food Weight,2004,0.560954713
Morocco,Morocco,Food Weight,2004,0.679252988
Mozambique,Mozambique,Food Weight,2004,0.356303539
Myanmar,Myanmar,Food Weight,2004,0.498577795
Namibia,Namibia,Food Weight,2004,0.529904886
Nepal,Nepal,Food Weight,2004,0.664910938
Netherlands,Netherlands,Food Weight,2004,0.672289037
New Caledon.,New Caledonia,Food Weight,2004,0.704142213
New Zealand,New Zealand,Food Weight,2004,0.71261149
Nicaragua,Nicaragua,Food Weight,2004,0.548478206
Niger,Niger,Food Weight,2004,0.349135077
Nigeria,Nigeria,Food Weight,2004,0.466579778
Norway,Norway,Food Weight,2004,0.68791148
Pakistan,Pakistan,Food Weight,2004,0.614138552
Panama,Panama,Food Weight,2004,0.676267358
Paraguay,Paraguay,Food Weight,2004,0.572787373
Peru,Peru,Food Weight,2004,0.742294639
Philippines,Philippines,Food Weight,2004,0.594027153
Poland,Poland,Food Weight,2004,0.626901422
Portugal,Portugal,Food Weight,2004,0.669475219
South Korea,Republic of Korea,Food Weight,2004,0.643211037
Romania,Romania,Food Weight,2004,0.631699993
Rwanda,Rwanda,Food Weight,2004,0.385384614
St. Kitts,Saint Kitts and Nevis,Food Weight,2004,0.721010675
Saint Lucia,Saint Lucia,Food Weight,2004,0.731958814
St. Vincent,Saint Vincent and the Grenadines,Food Weight,2004,0.720678506
Samoa,Samoa,Food Weight,2004,0.438170203
Sao Tome,Sao Tome and Principe,Food Weight,2004,0.511826452
Saudi Arabia,Saudi Arabia,Food Weight,2004,0.700907286
Senegal,Senegal,Food Weight,2004,0.562683553
Seychelles,Seychelles,Food Weight,2004,0.777877546
Sierra Leone,Sierra Leone,Food Weight,2004,0.460897862
Solomon Isl.,Solomon Islands,Food Weight,2004,0.354643897
South Africa,South Africa,Food Weight,2004,0.670389267
Spain,Spain,Food Weight,2004,0.67766274
Sri Lanka,Sri Lanka,Food Weight,2004,0.554163246
Sudan,Sudan (former),Food Weight,2004,0.521980257
Suriname,Suriname,Food Weight,2004,0.710811522
Swaziland,Swaziland,Food Weight,2004,0.60045778
Sweden,Sweden,Food Weight,2004,0.71775281
Switzerland,Switzerland,Food Weight,2004,0.717046961
Syria,Syrian Arab Republic,Food Weight,2004,0.657898523
Thailand,Thailand,Food Weight,2004,0.590016773
Timor-Leste,Timor-Leste,Food Weight,2004,0.426990847
Togo,Togo,Food Weight,2004,0.394773509
Trin. & Tob.,Trinidad and Tobago,Food Weight,2004,0.727413392
Tunisia,Tunisia,Food Weight,2004,0.610335154
Turkey,Turkey,Food Weight,2004,0.615851348
Uganda,Uganda,Food Weight,2004,0.344683787
Un. Arab Em.,United Arab Emirates,Food Weight,2004,0.678068325
UK,United Kingdom,Food Weight,2004,0.665111695
Tanzania,United Republic of Tanzania,Food Weight,2004,0.454115635
USA,United States of America,Food Weight,2004,0.692960254
Uruguay,Uruguay,Food Weight,2004,0.743280718
USSR,USSR,Food Weight,2004,0.664481509
Vanuatu,Vanuatu,Food Weight,2004,0.468251106
Venezuela,Venezuela (Bolivarian Republic of),Food Weight,2004,0.709374912
Vietnam,Viet Nam,Food Weight,2004,0.575599685
Yemen,Yemen,Food Weight,2004,0.615707615
Yugoslavia,Yugoslav SFR,Food Weight,2004,0.708777555
Zambia,Zambia,Food Weight,2004,0.390439987
Zimbabwe,Zimbabwe,Food Weight,2004,0.438848409
Albania,Albania,Food Weight,2005,0.643021346
Algeria,Algeria,Food Weight,2005,0.659648623
Angola,Angola,Food Weight,2005,0.488531775
Ant. & Barb.,Antigua and Barbuda,Food Weight,2005,0.688169515
Argentina,Argentina,Food Weight,2005,0.720299267
Australia,Australia,Food Weight,2005,0.719945808
Austria,Austria,Food Weight,2005,0.672356894
Bahamas,Bahamas,Food Weight,2005,0.590672316
Bangladesh,Bangladesh,Food Weight,2005,0.446286778
Barbados,Barbados,Food Weight,2005,0.776980537
Belg-Lux,Belgium-Luxembourg,Food Weight,2005,0.67119261
Belize,Belize,Food Weight,2005,0.63388055
Benin,Benin,Food Weight,2005,0.393235551
Bermuda,Bermuda,Food Weight,2005,0.623130056
Bolivia,Bolivia (Plurinational State of),Food Weight,2005,0.722766827
Botswana,Botswana,Food Weight,2005,0.58559543
Brazil,Brazil,Food Weight,2005,0.712718513
Brunei Dar.,Brunei Darussalam,Food Weight,2005,0.690682681
Bulgaria,Bulgaria,Food Weight,2005,0.70541728
Burkina Faso,Burkina Faso,Food Weight,2005,0.33383379
Burundi,Burundi,Food Weight,2005,0.347879599
Cambodia,Cambodia,Food Weight,2005,0.446786382
Cameroon,Cameroon,Food Weight,2005,0.558659297
Canada,Canada,Food Weight,2005,0.71944751
Cape Verde,Cape Verde,Food Weight,2005,0.733710393
C. Af. Rep,Central African Republic,Food Weight,2005,0.361220878
Chad,Chad,Food Weight,2005,0.311682951
Chile,Chile,Food Weight,2005,0.747074322
China,China,Food Weight,2005,0.616015801
Colombia,Colombia,Food Weight,2005,0.674107309
Comoros,Comoros,Food Weight,2005,0.397489287
Congo,Congo,Food Weight,2005,0.476419901
Costa Rica,Costa Rica,Food Weight,2005,0.611633313
Ivory Coast,C“te d'Ivoire,Food Weight,2005,0.431155162
Cuba,Cuba,Food Weight,2005,0.687295692
Cyprus,Cyprus,Food Weight,2005,0.726508764
Czech.,Czechoslovakia,Food Weight,2005,0.663579273
North Korea,Democratic People's Republic of Korea,Food Weight,2005,0.565504869
Denmark,Denmark,Food Weight,2005,0.669280494
Djibouti,Djibouti,Food Weight,2005,0.632594057
Dominica,Dominica,Food Weight,2005,0.571898724
Dom. Rep.,Dominican Republic,Food Weight,2005,0.632354056
Ecuador,Ecuador,Food Weight,2005,0.603656947
Egypt,Egypt,Food Weight,2005,0.67310779
El Salvador,El Salvador,Food Weight,2005,0.678552587
Ethiopia,Ethiopia PDR,Food Weight,2005,0.419964166
Fiji,Fiji,Food Weight,2005,0.6758966
Finland,Finland,Food Weight,2005,0.67237746
France,France,Food Weight,2005,0.709675857
Frch. Polyn.,French Polynesia,Food Weight,2005,0.742353932
Gabon,Gabon,Food Weight,2005,0.561750937
Gambia,Gambia,Food Weight,2005,0.450779407
Germany,Germany,Food Weight,2005,0.697064106
Ghana,Ghana,Food Weight,2005,0.390868571
Greece,Greece,Food Weight,2005,0.608318734
Grenada,Grenada,Food Weight,2005,0.662645943
Guatemala,Guatemala,Food Weight,2005,0.631869944
Guinea,Guinea,Food Weight,2005,0.494880578
Guinea-Biss.,Guinea-Bissau,Food Weight,2005,0.475380469
Guyana,Guyana,Food Weight,2005,0.68388085
Haiti,Haiti,Food Weight,2005,0.563303831
Honduras,Honduras,Food Weight,2005,0.630678666
